COD_AC;RAG_SOC;NOME_COM;SIGLA_AUTO;PRO_COM;POP21
AC001E00838;e-distribuzione S.p.A.;SERMIDE E FELONICA;MN;20061;1108
AC001E00839;e-distribuzione S.p.A.;BORGOCARBONARA;MN;20073;1669
AC001E00839;e-distribuzione S.p.A.;MAGNACAVALLO;MN;20029;150
AC001E00839;e-distribuzione S.p.A.;SERMIDE E FELONICA;MN;20061;6004
AC001E00889;e-distribuzione S.p.A.;SUSTINENTE;MN;20064;60
AC001E00889;e-distribuzione S.p.A.;VILLIMPENTA;MN;20068;2093
AC001E01088;e-distribuzione S.p.A.;BRALLO DI PREGOLA;PV;18021;251
AC001E01105;e-distribuzione S.p.A.;BAGNARIA;PV;18007;632
AC001E01105;e-distribuzione S.p.A.;BRALLO DI PREGOLA;PV;18021;263
AC001E01105;e-distribuzione S.p.A.;COLLI VERDI;PV;18193;896
AC001E01105;e-distribuzione S.p.A.;FORTUNAGO;PV;18064;201
AC001E01105;e-distribuzione S.p.A.;MENCONICO;PV;18089;352
AC001E01105;e-distribuzione S.p.A.;MONTESEGALE;PV;18098;8
AC001E01105;e-distribuzione S.p.A.;PONTE NIZZA;PV;18117;739
AC001E01105;e-distribuzione S.p.A.;ROMAGNESE;PV;18128;580
AC001E01105;e-distribuzione S.p.A.;SANTA MARGHERITA DI STAFFORA;PV;18142;448
AC001E01105;e-distribuzione S.p.A.;VAL DI NIZZA;PV;18166;579
AC001E01105;e-distribuzione S.p.A.;VARZI;PV;18171;3013
AC001E01105;e-distribuzione S.p.A.;ZAVATTARELLO;PV;18184;925
AC001E01109;e-distribuzione S.p.A.;BORGO PRIOLO;PV;18016;203
AC001E01109;e-distribuzione S.p.A.;CECIMA;PV;18042;244
AC001E01109;e-distribuzione S.p.A.;CODEVILLA;PV;18051;941
AC001E01109;e-distribuzione S.p.A.;FORTUNAGO;PV;18064;147
AC001E01109;e-distribuzione S.p.A.;GODIASCO SALICE TERME;PV;18073;3192
AC001E01109;e-distribuzione S.p.A.;MONTESEGALE;PV;18098;255
AC001E01109;e-distribuzione S.p.A.;PONTE NIZZA;PV;18117;33
AC001E01109;e-distribuzione S.p.A.;RETORBIDO;PV;18121;1530
AC001E01109;e-distribuzione S.p.A.;RIVANAZZANO TERME;PV;18122;5115
AC001E01109;e-distribuzione S.p.A.;ROCCA SUSELLA;PV;18126;228
AC001E01109;e-distribuzione S.p.A.;TORRAZZA COSTE;PV;18155;550
AC001E01161;e-distribuzione S.p.A.;ROVESCALA;PV;18131;8
AC001E01161;e-distribuzione S.p.A.;SANTA MARIA DELLA VERSA;PV;18143;18
AC001E01162;e-distribuzione S.p.A.;BARBIANELLO;PV;18008;874
AC001E01162;e-distribuzione S.p.A.;BELGIOIOSO;PV;18013;0
AC001E01162;e-distribuzione S.p.A.;BRONI;PV;18024;9585
AC001E01162;e-distribuzione S.p.A.;CAMPOSPINOSO;PV;18026;1091
AC001E01162;e-distribuzione S.p.A.;CANNETO PAVESE;PV;18029;1306
AC001E01162;e-distribuzione S.p.A.;CASANOVA LONATI;PV;18031;453
AC001E01162;e-distribuzione S.p.A.;CASTANA;PV;18036;710
AC001E01162;e-distribuzione S.p.A.;CIGOGNOLA;PV;18049;1312
AC001E01162;e-distribuzione S.p.A.;COLLI VERDI;PV;18193;100
AC001E01162;e-distribuzione S.p.A.;GOLFERENZO;PV;18074;175
AC001E01162;e-distribuzione S.p.A.;LIRIO;PV;18082;134
AC001E01162;e-distribuzione S.p.A.;MEZZANINO;PV;18092;1320
AC001E01162;e-distribuzione S.p.A.;MONTALTO PAVESE;PV;18094;146
AC001E01162;e-distribuzione S.p.A.;MONTECALVO VERSIGGIA;PV;18096;516
AC001E01162;e-distribuzione S.p.A.;MONTESCANO;PV;18097;416
AC001E01162;e-distribuzione S.p.A.;MONTU` BECCARIA;PV;18100;1139
AC001E01162;e-distribuzione S.p.A.;MORNICO LOSANA;PV;18101;4
AC001E01162;e-distribuzione S.p.A.;PIETRA DE` GIORGI;PV;18111;755
AC001E01162;e-distribuzione S.p.A.;REDAVALLE;PV;18120;1064
AC001E01162;e-distribuzione S.p.A.;ROCCA DE` GIORGI;PV;18125;60
AC001E01162;e-distribuzione S.p.A.;ROVESCALA;PV;18131;16
AC001E01162;e-distribuzione S.p.A.;SAN CIPRIANO PO;PV;18133;465
AC001E01162;e-distribuzione S.p.A.;SANTA GIULETTA;PV;18140;0
AC001E01162;e-distribuzione S.p.A.;SANTA MARIA DELLA VERSA;PV;18143;2224
AC001E01162;e-distribuzione S.p.A.;STRADELLA;PV;18153;10321
AC001E01162;e-distribuzione S.p.A.;TRAVACO` SICCOMARIO;PV;18162;0
AC001E01162;e-distribuzione S.p.A.;VERRUA PO;PV;18175;56
AC001E01162;e-distribuzione S.p.A.;VOLPARA;PV;18183;124
AC001E01163;e-distribuzione S.p.A.;BORGO PRIOLO;PV;18016;1116
AC001E01163;e-distribuzione S.p.A.;BORGORATTO MORMOROLO;PV;18017;417
AC001E01163;e-distribuzione S.p.A.;CALVIGNANO;PV;18025;106
AC001E01163;e-distribuzione S.p.A.;CASATISMA;PV;18032;805
AC001E01163;e-distribuzione S.p.A.;CASTEGGIO;PV;18037;6490
AC001E01163;e-distribuzione S.p.A.;CODEVILLA;PV;18051;1
AC001E01163;e-distribuzione S.p.A.;COLLI VERDI;PV;18193;22
AC001E01163;e-distribuzione S.p.A.;CORVINO SAN QUIRICO;PV;18057;972
AC001E01163;e-distribuzione S.p.A.;LUNGAVILLA;PV;18084;2312
AC001E01163;e-distribuzione S.p.A.;MONTALTO PAVESE;PV;18094;714
AC001E01163;e-distribuzione S.p.A.;MONTEBELLO DELLA BATTAGLIA;PV;18095;1467
AC001E01163;e-distribuzione S.p.A.;MORNICO LOSANA;PV;18101;586
AC001E01163;e-distribuzione S.p.A.;OLIVA GESSI;PV;18105;170
AC001E01163;e-distribuzione S.p.A.;PINAROLO PO;PV;18115;0
AC001E01163;e-distribuzione S.p.A.;ROBECCO PAVESE;PV;18124;336
AC001E01163;e-distribuzione S.p.A.;SANTA GIULETTA;PV;18140;1563
AC001E01163;e-distribuzione S.p.A.;TORRAZZA COSTE;PV;18155;1019
AC001E01163;e-distribuzione S.p.A.;TORRICELLA VERZATE;PV;18161;816
AC001E01163;e-distribuzione S.p.A.;VERRETTO;PV;18174;377
AC001E01164;e-distribuzione S.p.A.;ARENA PO;PV;18005;1522
AC001E01164;e-distribuzione S.p.A.;BELGIOIOSO;PV;18013;0
AC001E01164;e-distribuzione S.p.A.;BOSNASCO;PV;18020;636
AC001E01164;e-distribuzione S.p.A.;COSTA DE` NOBILI;PV;18058;355
AC001E01164;e-distribuzione S.p.A.;MONTU` BECCARIA;PV;18100;479
AC001E01164;e-distribuzione S.p.A.;PIEVE PORTO MORONE;PV;18114;2239
AC001E01164;e-distribuzione S.p.A.;PORTALBERA;PV;18118;1449
AC001E01164;e-distribuzione S.p.A.;ROVESCALA;PV;18131;821
AC001E01164;e-distribuzione S.p.A.;SAN CIPRIANO PO;PV;18133;0
AC001E01164;e-distribuzione S.p.A.;SAN DAMIANO AL COLLE;PV;18134;629
AC001E01164;e-distribuzione S.p.A.;SAN ZENONE AL PO;PV;18145;540
AC001E01164;e-distribuzione S.p.A.;SPESSA;PV;18152;554
AC001E01164;e-distribuzione S.p.A.;STRADELLA;PV;18153;1085
AC001E01164;e-distribuzione S.p.A.;TORRE DE` NEGRI;PV;18158;11
AC001E01164;e-distribuzione S.p.A.;ZENEVREDO;PV;18187;476
AC001E01164;e-distribuzione S.p.A.;ZERBO;PV;18188;396
AC001E01165;e-distribuzione S.p.A.;MONTICELLI PAVESE;PV;18099;0
AC001E01165;e-distribuzione S.p.A.;SENNA LODIGIANA;LO;98053;3
AC001E01167;e-distribuzione S.p.A.;GUARDAMIGLIO;LO;98029;175
AC001E01167;e-distribuzione S.p.A.;SAN ROCCO AL PORTO;LO;98049;2627
AC001E01168;e-distribuzione S.p.A.;SAN ROCCO AL PORTO;LO;98049;0
AC001E01169;e-distribuzione S.p.A.;CASEI GEROLA;PV;18033;46
AC001E01169;e-distribuzione S.p.A.;RIVANAZZANO TERME;PV;18122;24
AC001E01170;e-distribuzione S.p.A.;BASTIDA PANCARANA;PV;18011;983
AC001E01170;e-distribuzione S.p.A.;BRESSANA BOTTARONE;PV;18023;3443
AC001E01170;e-distribuzione S.p.A.;CASATISMA;PV;18032;61
AC001E01170;e-distribuzione S.p.A.;CASTELLETTO DI BRANDUZZO;PV;18038;989
AC001E01170;e-distribuzione S.p.A.;CAVA MANARA;PV;18041;6224
AC001E01170;e-distribuzione S.p.A.;CERVESINA;PV;18047;856
AC001E01170;e-distribuzione S.p.A.;LUNGAVILLA;PV;18084;145
AC001E01170;e-distribuzione S.p.A.;MEZZANA RABATTONE;PV;18091;467
AC001E01170;e-distribuzione S.p.A.;PANCARANA;PV;18108;315
AC001E01170;e-distribuzione S.p.A.;PINAROLO PO;PV;18115;1688
AC001E01170;e-distribuzione S.p.A.;PIZZALE;PV;18116;691
AC001E01170;e-distribuzione S.p.A.;REA;PV;18119;389
AC001E01170;e-distribuzione S.p.A.;ROBECCO PAVESE;PV;18124;182
AC001E01170;e-distribuzione S.p.A.;SAN MARTINO SICCOMARIO;PV;18137;831
AC001E01170;e-distribuzione S.p.A.;SOMMO;PV;18151;1060
AC001E01170;e-distribuzione S.p.A.;VERRUA PO;PV;18175;1131
AC001E01170;e-distribuzione S.p.A.;ZINASCO;PV;18190;0
AC001E01171;e-distribuzione S.p.A.;BONEMERSE;CR;19006;252
AC001E01171;e-distribuzione S.p.A.;GERRE DE`CAPRIOLI;CR;19048;1174
AC001E01171;e-distribuzione S.p.A.;PIEVE D`OLMI;CR;19074;6
AC001E01171;e-distribuzione S.p.A.;STAGNO LOMBARDO;CR;19103;1355
AC001E01173;e-distribuzione S.p.A.;CASELLE LANDI;LO;98011;211
AC001E01173;e-distribuzione S.p.A.;CASTELNUOVO BOCCA D`ADDA;LO;98013;1511
AC001E01173;e-distribuzione S.p.A.;GERRE DE`CAPRIOLI;CR;19048;132
AC001E01173;e-distribuzione S.p.A.;MELETI;LO;98038;420
AC001E01173;e-distribuzione S.p.A.;SPINADESCO;CR;19100;0
AC001E01175;e-distribuzione S.p.A.;BONEMERSE;CR;19006;1212
AC001E01175;e-distribuzione S.p.A.;CAPPELLA DE` PICENARDI;CR;19014;36
AC001E01175;e-distribuzione S.p.A.;CELLA DATI;CR;19028;486
AC001E01175;e-distribuzione S.p.A.;CINGIA DE` BOTTI;CR;19031;1149
AC001E01175;e-distribuzione S.p.A.;DEROVERE;CR;19040;286
AC001E01175;e-distribuzione S.p.A.;MALAGNINO;CR;19056;1599
AC001E01175;e-distribuzione S.p.A.;MOTTA BALUFFI;CR;19061;796
AC001E01175;e-distribuzione S.p.A.;PIEVE D`OLMI;CR;19074;1227
AC001E01175;e-distribuzione S.p.A.;PIEVE SAN GIACOMO;CR;19075;1035
AC001E01175;e-distribuzione S.p.A.;SAN DANIELE PO;CR;19089;1291
AC001E01175;e-distribuzione S.p.A.;SAN MARTINO DEL LAGO;CR;19091;9
AC001E01175;e-distribuzione S.p.A.;SCANDOLARA RAVARA;CR;19092;313
AC001E01175;e-distribuzione S.p.A.;SOSPIRO;CR;19099;3050
AC001E01175;e-distribuzione S.p.A.;STAGNO LOMBARDO;CR;19103;74
AC001E01175;e-distribuzione S.p.A.;TORRE DE` PICENARDI;CR;19107;189
AC001E01175;e-distribuzione S.p.A.;TORRICELLA DEL PIZZO;CR;19108;31
AC001E01176;e-distribuzione S.p.A.;CASELLE LANDI;LO;98011;1286
AC001E01176;e-distribuzione S.p.A.;CORNO GIOVINE;LO;98022;1139
AC001E01176;e-distribuzione S.p.A.;FOMBIO;LO;98026;13
AC001E01176;e-distribuzione S.p.A.;GUARDAMIGLIO;LO;98029;2459
AC001E01176;e-distribuzione S.p.A.;SAN FIORANO;LO;98047;1851
AC001E01176;e-distribuzione S.p.A.;SAN ROCCO AL PORTO;LO;98049;720
AC001E01176;e-distribuzione S.p.A.;SANTO STEFANO LODIGIANO;LO;98051;1849
AC001E01176;e-distribuzione S.p.A.;SOMAGLIA;LO;98054;81
AC001E01177;e-distribuzione S.p.A.;BADIA PAVESE;PV;18006;394
AC001E01177;e-distribuzione S.p.A.;BORGHETTO LODIGIANO;LO;98004;419
AC001E01177;e-distribuzione S.p.A.;CHIGNOLO PO;PV;18048;3932
AC001E01177;e-distribuzione S.p.A.;COSTA DE` NOBILI;PV;18058;25
AC001E01177;e-distribuzione S.p.A.;GRAFFIGNANA;LO;98028;1003
AC001E01177;e-distribuzione S.p.A.;LIVRAGA;LO;98030;0
AC001E01177;e-distribuzione S.p.A.;MIRADOLO TERME;PV;18093;3677
AC001E01177;e-distribuzione S.p.A.;MONTICELLI PAVESE;PV;18099;631
AC001E01177;e-distribuzione S.p.A.;ORIO LITTA;LO;98042;2004
AC001E01177;e-distribuzione S.p.A.;PIEVE PORTO MORONE;PV;18114;329
AC001E01177;e-distribuzione S.p.A.;SAN COLOMBANO AL LAMBRO;MI;15191;7239
AC001E01177;e-distribuzione S.p.A.;SANTA CRISTINA E BISSONE;PV;18139;1815
AC001E01177;e-distribuzione S.p.A.;SENNA LODIGIANA;LO;98053;14
AC001E01178;e-distribuzione S.p.A.;BERTONICO;LO;98002;1062
AC001E01178;e-distribuzione S.p.A.;CASALPUSTERLENGO;LO;98010;15399
AC001E01178;e-distribuzione S.p.A.;CASTELGERUNDO;LO;98062;93
AC001E01178;e-distribuzione S.p.A.;CASTIGLIONE D`ADDA;LO;98014;4495
AC001E01178;e-distribuzione S.p.A.;CODOGNO;LO;98019;15490
AC001E01178;e-distribuzione S.p.A.;FOMBIO;LO;98026;2226
AC001E01178;e-distribuzione S.p.A.;FORMIGARA;CR;19044;0
AC001E01178;e-distribuzione S.p.A.;GOMBITO;CR;19049;0
AC001E01178;e-distribuzione S.p.A.;GUARDAMIGLIO;LO;98029;0
AC001E01178;e-distribuzione S.p.A.;MALEO;LO;98035;7
AC001E01178;e-distribuzione S.p.A.;OSPEDALETTO LODIGIANO;LO;98043;1953
AC001E01178;e-distribuzione S.p.A.;SENNA LODIGIANA;LO;98053;1747
AC001E01178;e-distribuzione S.p.A.;SOMAGLIA;LO;98054;3758
AC001E01178;e-distribuzione S.p.A.;TERRANOVA DEI PASSERINI;LO;98057;931
AC001E01179;e-distribuzione S.p.A.;ALBUZZANO;PV;18004;3574
AC001E01179;e-distribuzione S.p.A.;BORNASCO;PV;18019;1660
AC001E01179;e-distribuzione S.p.A.;CERANOVA;PV;18043;2283
AC001E01179;e-distribuzione S.p.A.;CURA CARPIGNANO;PV;18060;4915
AC001E01179;e-distribuzione S.p.A.;LARDIRAGO;PV;18080;1138
AC001E01179;e-distribuzione S.p.A.;LINAROLO;PV;18081;2810
AC001E01179;e-distribuzione S.p.A.;MEZZANINO;PV;18092;0
AC001E01179;e-distribuzione S.p.A.;PAVIA;PV;18110;3647
AC001E01179;e-distribuzione S.p.A.;RONCARO;PV;18129;1553
AC001E01179;e-distribuzione S.p.A.;SAN GENESIO ED UNITI;PV;18135;475
AC001E01179;e-distribuzione S.p.A.;SANT`ALESSIO CON VIALONE;PV;18141;1017
AC001E01179;e-distribuzione S.p.A.;TRAVACO` SICCOMARIO;PV;18162;8
AC001E01179;e-distribuzione S.p.A.;VALLE SALIMBENE;PV;18169;1451
AC001E01179;e-distribuzione S.p.A.;ZECCONE;PV;18185;0
AC001E01180;e-distribuzione S.p.A.;BELGIOIOSO;PV;18013;6301
AC001E01180;e-distribuzione S.p.A.;COPIANO;PV;18053;1708
AC001E01180;e-distribuzione S.p.A.;CORTEOLONA E GENZONE;PV;18192;2534
AC001E01180;e-distribuzione S.p.A.;FILIGHERA;PV;18063;815
AC001E01180;e-distribuzione S.p.A.;GERENZAGO;PV;18071;1424
AC001E01180;e-distribuzione S.p.A.;INVERNO E MONTELEONE;PV;18077;1452
AC001E01180;e-distribuzione S.p.A.;MAGHERNO;PV;18085;1754
AC001E01180;e-distribuzione S.p.A.;MARZANO;PV;18087;1608
AC001E01180;e-distribuzione S.p.A.;RONCARO;PV;18129;2
AC001E01180;e-distribuzione S.p.A.;SANTA CRISTINA E BISSONE;PV;18139;58
AC001E01180;e-distribuzione S.p.A.;TORRE D`ARESE;PV;18157;929
AC001E01180;e-distribuzione S.p.A.;TORRE DE` NEGRI;PV;18158;302
AC001E01180;e-distribuzione S.p.A.;TORREVECCHIA PIA;PV;18160;1777
AC001E01180;e-distribuzione S.p.A.;VALERA FRATTA;LO;98059;53
AC001E01180;e-distribuzione S.p.A.;VILLANTERIO;PV;18180;2987
AC001E01180;e-distribuzione S.p.A.;VISTARINO;PV;18181;1518
AC001E01181;e-distribuzione S.p.A.;BORGHETTO LODIGIANO;LO;98004;3869
AC001E01181;e-distribuzione S.p.A.;BREMBIO;LO;98006;2692
AC001E01181;e-distribuzione S.p.A.;CAVENAGO D`ADDA;LO;98017;2051
AC001E01181;e-distribuzione S.p.A.;GRAFFIGNANA;LO;98028;0
AC001E01181;e-distribuzione S.p.A.;LIVRAGA;LO;98030;2423
AC001E01181;e-distribuzione S.p.A.;MAIRAGO;LO;98034;1385
AC001E01181;e-distribuzione S.p.A.;MASSALENGO;LO;98037;1844
AC001E01181;e-distribuzione S.p.A.;OSSAGO LODIGIANO;LO;98044;1415
AC001E01181;e-distribuzione S.p.A.;SAN COLOMBANO AL LAMBRO;MI;15191;0
AC001E01181;e-distribuzione S.p.A.;SECUGNAGO;LO;98052;1945
AC001E01181;e-distribuzione S.p.A.;TURANO LODIGIANO;LO;98058;1500
AC001E01181;e-distribuzione S.p.A.;VILLANOVA DEL SILLARO;LO;98060;624
AC001E01182;e-distribuzione S.p.A.;BASCAPE`;PV;18009;24
AC001E01182;e-distribuzione S.p.A.;BORGHETTO LODIGIANO;LO;98004;0
AC001E01182;e-distribuzione S.p.A.;BORGO SAN GIOVANNI;LO;98005;2435
AC001E01182;e-distribuzione S.p.A.;CASALETTO LODIGIANO;LO;98008;764
AC001E01182;e-distribuzione S.p.A.;CASELLE LURANI;LO;98012;3038
AC001E01182;e-distribuzione S.p.A.;CASTIRAGA VIDARDO;LO;98015;2952
AC001E01182;e-distribuzione S.p.A.;GRAFFIGNANA;LO;98028;1575
AC001E01182;e-distribuzione S.p.A.;LODI VECCHIO;LO;98032;0
AC001E01182;e-distribuzione S.p.A.;MAGHERNO;PV;18085;0
AC001E01182;e-distribuzione S.p.A.;MARUDO;LO;98036;1769
AC001E01182;e-distribuzione S.p.A.;PIEVE FISSIRAGA;LO;98045;1386
AC001E01182;e-distribuzione S.p.A.;SALERANO SUL LAMBRO;LO;98046;764
AC001E01182;e-distribuzione S.p.A.;SANT`ANGELO LODIGIANO;LO;98050;13346
AC001E01182;e-distribuzione S.p.A.;TORRE D`ARESE;PV;18157;0
AC001E01182;e-distribuzione S.p.A.;TORREVECCHIA PIA;PV;18160;994
AC001E01182;e-distribuzione S.p.A.;VALERA FRATTA;LO;98059;1677
AC001E01182;e-distribuzione S.p.A.;VILLANOVA DEL SILLARO;LO;98060;1226
AC001E01182;e-distribuzione S.p.A.;VILLANTERIO;PV;18180;337
AC001E01183;e-distribuzione S.p.A.;ACQUANEGRA CREMONESE;CR;19001;1123
AC001E01183;e-distribuzione S.p.A.;ANNICCO;CR;19003;0
AC001E01183;e-distribuzione S.p.A.;CASTELNUOVO BOCCA D`ADDA;LO;98013;31
AC001E01183;e-distribuzione S.p.A.;CASTELVERDE;CR;19026;1512
AC001E01183;e-distribuzione S.p.A.;CROTTA D`ADDA;CR;19038;620
AC001E01183;e-distribuzione S.p.A.;GRUMELLO CREMONESE ED UNITI;CR;19051;1535
AC001E01183;e-distribuzione S.p.A.;MACCASTORNA;LO;98033;63
AC001E01183;e-distribuzione S.p.A.;MELETI;LO;98038;0
AC001E01183;e-distribuzione S.p.A.;PADERNO PONCHIELLI;CR;19065;9
AC001E01183;e-distribuzione S.p.A.;SESTO ED UNITI;CR;19095;3185
AC001E01183;e-distribuzione S.p.A.;SPINADESCO;CR;19100;1476
AC001E01184;e-distribuzione S.p.A.;CAPPELLA CANTONE;CR;19013;29
AC001E01184;e-distribuzione S.p.A.;CASTELGERUNDO;LO;98062;1388
AC001E01184;e-distribuzione S.p.A.;CASTIGLIONE D`ADDA;LO;98014;0
AC001E01184;e-distribuzione S.p.A.;CORNOVECCHIO;LO;98023;207
AC001E01184;e-distribuzione S.p.A.;FORMIGARA;CR;19044;708
AC001E01184;e-distribuzione S.p.A.;GOMBITO;CR;19049;0
AC001E01184;e-distribuzione S.p.A.;GRUMELLO CREMONESE ED UNITI;CR;19051;157
AC001E01184;e-distribuzione S.p.A.;MALEO;LO;98035;3010
AC001E01184;e-distribuzione S.p.A.;MELETI;LO;98038;25
AC001E01184;e-distribuzione S.p.A.;PIZZIGHETTONE;CR;19076;6273
AC001E01184;e-distribuzione S.p.A.;SAN BASSANO;CR;19088;148
AC001E01185;e-distribuzione S.p.A.;CASEI GEROLA;PV;18033;0
AC001E01185;e-distribuzione S.p.A.;CERVESINA;PV;18047;277
AC001E01185;e-distribuzione S.p.A.;CORANA;PV;18054;765
AC001E01185;e-distribuzione S.p.A.;CORNALE E BASTIDA;PV;18191;210
AC001E01185;e-distribuzione S.p.A.;FERRERA ERBOGNONE;PV;18062;1065
AC001E01185;e-distribuzione S.p.A.;GALLIAVOLA;PV;18066;155
AC001E01185;e-distribuzione S.p.A.;MEZZANA BIGLI;PV;18090;1051
AC001E01185;e-distribuzione S.p.A.;OTTOBIANO;PV;18106;22
AC001E01185;e-distribuzione S.p.A.;PIEVE ALBIGNOLA;PV;18112;818
AC001E01185;e-distribuzione S.p.A.;PIEVE DEL CAIRO;PV;18113;194
AC001E01185;e-distribuzione S.p.A.;SANNAZZARO DE` BURGONDI;PV;18138;5098
AC001E01185;e-distribuzione S.p.A.;SCALDASOLE;PV;18147;838
AC001E01185;e-distribuzione S.p.A.;SILVANO PIETRA;PV;18149;21
AC001E01186;e-distribuzione S.p.A.;CASEI GEROLA;PV;18033;2333
AC001E01186;e-distribuzione S.p.A.;CORNALE E BASTIDA;PV;18191;610
AC001E01186;e-distribuzione S.p.A.;GAMBARANA;PV;18067;0
AC001E01186;e-distribuzione S.p.A.;PIEVE DEL CAIRO;PV;18113;0
AC001E01186;e-distribuzione S.p.A.;SILVANO PIETRA;PV;18149;611
AC001E01187;e-distribuzione S.p.A.;BEREGUARDO;PV;18014;27
AC001E01187;e-distribuzione S.p.A.;CARBONARA AL TICINO;PV;18030;1284
AC001E01187;e-distribuzione S.p.A.;CAVA MANARA;PV;18041;425
AC001E01187;e-distribuzione S.p.A.;DORNO;PV;18061;3384
AC001E01187;e-distribuzione S.p.A.;GARLASCO;PV;18069;471
AC001E01187;e-distribuzione S.p.A.;GROPELLO CAIROLI;PV;18076;4242
AC001E01187;e-distribuzione S.p.A.;PIEVE ALBIGNOLA;PV;18112;18
AC001E01187;e-distribuzione S.p.A.;SOMMO;PV;18151;85
AC001E01187;e-distribuzione S.p.A.;VILLANOVA D`ARDENGHI;PV;18179;770
AC001E01187;e-distribuzione S.p.A.;ZERBOLO`;PV;18189;1629
AC001E01187;e-distribuzione S.p.A.;ZINASCO;PV;18190;3075
AC001E01188;e-distribuzione S.p.A.;ALAGNA;PV;18001;799
AC001E01188;e-distribuzione S.p.A.;BORGO SAN SIRO;PV;18018;951
AC001E01188;e-distribuzione S.p.A.;DORNO;PV;18061;1144
AC001E01188;e-distribuzione S.p.A.;GARLASCO;PV;18069;8985
AC001E01188;e-distribuzione S.p.A.;OTTOBIANO;PV;18106;1051
AC001E01188;e-distribuzione S.p.A.;SAN GIORGIO DI LOMELLINA;PV;18136;892
AC001E01188;e-distribuzione S.p.A.;SCALDASOLE;PV;18147;14
AC001E01188;e-distribuzione S.p.A.;TROMELLO;PV;18164;3647
AC001E01188;e-distribuzione S.p.A.;VALEGGIO;PV;18167;195
AC001E01189;e-distribuzione S.p.A.;GIUSSAGO;PV;18072;439
AC001E01189;e-distribuzione S.p.A.;MEZZANINO;PV;18092;0
AC001E01189;e-distribuzione S.p.A.;PAVIA;PV;18110;61211
AC001E01189;e-distribuzione S.p.A.;SAN GENESIO ED UNITI;PV;18135;3535
AC001E01189;e-distribuzione S.p.A.;SAN MARTINO SICCOMARIO;PV;18137;5476
AC001E01189;e-distribuzione S.p.A.;TRAVACO` SICCOMARIO;PV;18162;4394
AC001E01189;e-distribuzione S.p.A.;ZECCONE;PV;18185;1696
AC001E01190;e-distribuzione S.p.A.;BEREGUARDO;PV;18014;2148
AC001E01190;e-distribuzione S.p.A.;BORGARELLO;PV;18015;2662
AC001E01190;e-distribuzione S.p.A.;CARBONARA AL TICINO;PV;18030;144
AC001E01190;e-distribuzione S.p.A.;CERTOSA DI PAVIA;PV;18046;5455
AC001E01190;e-distribuzione S.p.A.;GIUSSAGO;PV;18072;1985
AC001E01190;e-distribuzione S.p.A.;MARCIGNAGO;PV;18086;2426
AC001E01190;e-distribuzione S.p.A.;PAVIA;PV;18110;5522
AC001E01190;e-distribuzione S.p.A.;SAN MARTINO SICCOMARIO;PV;18137;19
AC001E01190;e-distribuzione S.p.A.;TORRE D`ISOLA;PV;18159;2387
AC001E01190;e-distribuzione S.p.A.;TRIVOLZIO;PV;18163;2191
AC001E01190;e-distribuzione S.p.A.;VELLEZZO BELLINI;PV;18173;3314
AC001E01190;e-distribuzione S.p.A.;ZERBOLO`;PV;18189;16
AC001E01191;e-distribuzione S.p.A.;BATTUDA;PV;18012;683
AC001E01191;e-distribuzione S.p.A.;BEREGUARDO;PV;18014;686
AC001E01191;e-distribuzione S.p.A.;BESATE;MI;15022;11
AC001E01191;e-distribuzione S.p.A.;BINASCO;MI;15024;5122
AC001E01191;e-distribuzione S.p.A.;BUBBIANO;MI;15035;2460
AC001E01191;e-distribuzione S.p.A.;CALVIGNASCO;MI;15042;1222
AC001E01191;e-distribuzione S.p.A.;CASARILE;MI;15055;3990
AC001E01191;e-distribuzione S.p.A.;CASORATE PRIMO;PV;18034;8766
AC001E01191;e-distribuzione S.p.A.;MORIMONDO;MI;15150;28
AC001E01191;e-distribuzione S.p.A.;MOTTA VISCONTI;MI;15151;8120
AC001E01191;e-distribuzione S.p.A.;NOVIGLIO;MI;15158;4424
AC001E01191;e-distribuzione S.p.A.;ROGNANO;PV;18127;660
AC001E01191;e-distribuzione S.p.A.;ROSATE;MI;15188;5708
AC001E01191;e-distribuzione S.p.A.;TRIVOLZIO;PV;18163;173
AC001E01191;e-distribuzione S.p.A.;TROVO;PV;18165;1017
AC001E01191;e-distribuzione S.p.A.;VELLEZZO BELLINI;PV;18173;30
AC001E01191;e-distribuzione S.p.A.;VERNATE;MI;15236;3332
AC001E01192;e-distribuzione S.p.A.;CAPPELLA DE` PICENARDI;CR;19014;380
AC001E01192;e-distribuzione S.p.A.;CICOGNOLO;CR;19030;915
AC001E01192;e-distribuzione S.p.A.;GABBIONETA BINANUOVA;CR;19045;478
AC001E01192;e-distribuzione S.p.A.;GADESCO PIEVE DELMONA;CR;19046;1881
AC001E01192;e-distribuzione S.p.A.;GRONTARDO;CR;19050;1474
AC001E01192;e-distribuzione S.p.A.;ISOLA DOVARESE;CR;19053;462
AC001E01192;e-distribuzione S.p.A.;MALAGNINO;CR;19056;120
AC001E01192;e-distribuzione S.p.A.;OSTIANO;CR;19064;2230
AC001E01192;e-distribuzione S.p.A.;PESCAROLO ED UNITI;CR;19069;1516
AC001E01192;e-distribuzione S.p.A.;PESSINA CREMONESE;CR;19070;573
AC001E01192;e-distribuzione S.p.A.;PIEVE SAN GIACOMO;CR;19075;550
